,region,sector,Year,value
622,South Asia,N fertilizer,2065,0.03953464292
623,South Asia,N fertilizer,2070,0.0420820346
624,South Asia,N fertilizer,2075,0.0439901721
625,South Asia,N fertilizer,2080,0.0455641908
626,South Asia,N fertilizer,2085,0.0468150234
627,South Asia,N fertilizer,2090,0.0477145875
628,South Asia,N fertilizer,2095,0.0483982831
629,South Asia,N fertilizer,2100,0.0488251157
630,South Asia,agricultural energy use,2025,0.00032084193
631,South Asia,agricultural energy use,2030,0.00117529777
632,South Asia,agricultural energy use,2035,0.00230492472
633,South Asia,agricultural energy use,2040,0.00328339118
634,South Asia,agricultural energy use,2045,0.00424273708
635,South Asia,agricultural energy use,2050,0.00500644355
636,South Asia,agricultural energy use,2055,0.00540047157
637,South Asia,agricultural energy use,2060,0.00556775561
638,South Asia,agricultural energy use,2065,0.00561636156
639,South Asia,agricultural energy use,2070,0.0056094013199999996
640,South Asia,agricultural energy use,2075,0.00560224456
641,South Asia,agricultural energy use,2080,0.0055689985
642,South Asia,agricultural energy use,2085,0.0055213148
643,South Asia,agricultural energy use,2090,0.005460612509999999
644,South Asia,agricultural energy use,2095,0.00539725322
645,South Asia,agricultural energy use,2100,0.005369192169999999
646,South Asia,building,2025,0.00023855491
647,South Asia,building,2030,0.0032475904
648,South Asia,building,2035,0.006440675999999999
649,South Asia,building,2040,0.0115270344
650,South Asia,building,2045,0.019745122
651,South Asia,building,2050,0.030493871
652,South Asia,building,2055,0.038171853
653,South Asia,building,2060,0.046756539
654,South Asia,building,2065,0.056405548
655,South Asia,building,2070,0.066100766
656,South Asia,building,2075,0.07419856999999999
657,South Asia,building,2080,0.080915088
658,South Asia,building,2085,0.085670103
659,South Asia,building,2090,0.08855686699999998
660,South Asia,building,2095,0.089409459
661,South Asia,building,2100,0.086188112
662,South Asia,chemical energy use,2055,0.00106106
663,South Asia,chemical energy use,2060,0.00243329
664,South Asia,chemical energy use,2065,0.004022037
665,South Asia,chemical energy use,2070,0.005693262
666,South Asia,chemical energy use,2075,0.007348985
667,South Asia,chemical energy use,2080,0.008976401
668,South Asia,chemical energy use,2085,0.010700245300000001
669,South Asia,chemical energy use,2090,0.0125540831
670,South Asia,chemical energy use,2095,0.01449912934
671,South Asia,chemical energy use,2100,0.016553226226
672,South Asia,construction energy use,2025,1.138931e-05
673,South Asia,construction energy use,2030,4.212064e-05
674,South Asia,construction energy use,2035,9.839984e-05
675,South Asia,construction energy use,2040,0.00018059232100000003
676,South Asia,construction energy use,2045,0.00028170067999999996
677,South Asia,construction energy use,2050,0.00039476004
678,South Asia,construction energy use,2055,0.0004971153499999999
679,South Asia,construction energy use,2060,0.00058736545
680,South Asia,construction energy use,2065,0.00066802822
681,South Asia,construction energy use,2070,0.00074302702
682,South Asia,construction energy use,2075,0.0008145736
683,South Asia,construction energy use,2080,0.0008817257
684,South Asia,construction energy use,2085,0.0009457659000000001
685,South Asia,construction energy use,2090,0.0010057976
686,South Asia,construction energy use,2095,0.0010613283
687,South Asia,construction energy use,2100,0.0011146421
688,South Asia,industry,2025,2.865876e-05
689,South Asia,industry,2030,0.00019146282
690,South Asia,industry,2035,0.00047910827
691,South Asia,industry,2040,0.0009591928440000001
692,South Asia,industry,2045,0.00175221698
693,South Asia,industry,2050,0.0029599666499999996
694,South Asia,industry,2055,0.0043985076000000005
695,South Asia,industry,2060,0.005929387899999999
696,South Asia,industry,2065,0.007424392700000001
697,South Asia,industry,2070,0.0087652314
698,South Asia,industry,2075,0.0098958317
699,South Asia,industry,2080,0.0108029127
700,South Asia,industry,2085,0.0114805276
701,South Asia,industry,2090,0.0119293655
702,South Asia,industry,2095,0.012177330299999999
703,South Asia,industry,2100,0.0121838928
704,South Asia,mining energy use,2025,5.12706e-08
705,South Asia,mining energy use,2030,2.538046e-07
706,South Asia,mining energy use,2035,6.275653e-07
707,South Asia,mining energy use,2040,1.0896395800000001e-06
708,South Asia,mining energy use,2045,1.7186247e-06
709,South Asia,mining energy use,2050,2.4201916e-06
710,South Asia,mining energy use,2055,3.008453e-06
711,South Asia,mining energy use,2060,3.496578e-06
712,South Asia,mining energy use,2065,3.919513e-06
713,South Asia,mining energy use,2070,4.293138e-06
714,South Asia,mining energy use,2075,4.651694e-06
715,South Asia,mining energy use,2080,4.973618e-06
716,South Asia,mining energy use,2085,5.271553e-06
717,South Asia,mining energy use,2090,5.543121e-06
718,South Asia,mining energy use,2095,5.795801e-06
719,South Asia,mining energy use,2100,6.061107e-06
720,South Asia,other industrial energy use,2025,0.0001953373
721,South Asia,other industrial energy use,2030,0.0014082124
722,South Asia,other industrial energy use,2035,0.0036442441999999997
723,South Asia,other industrial energy use,2040,0.0069752385
724,South Asia,other industrial energy use,2045,0.011157064000000001
725,South Asia,other industrial energy use,2050,0.01621998368
726,South Asia,other industrial energy use,2055,0.02238376904
727,South Asia,other industrial energy use,2060,0.029753972702
728,South Asia,other industrial energy use,2065,0.03819873937
729,South Asia,other industrial energy use,2070,0.04736671669
730,South Asia,other industrial energy use,2075,0.056974131160000004
731,South Asia,other industrial energy use,2080,0.0667714187
732,South Asia,other industrial energy use,2085,0.0765419119
733,South Asia,other industrial energy use,2090,0.0863753536
734,South Asia,other industrial energy use,2095,0.09549941120000001
735,South Asia,other industrial energy use,2100,0.10367158709999999
736,South Asia,process heat cement,2025,2.267123e-05
737,South Asia,process heat cement,2030,0.000169546591
738,South Asia,process heat cement,2035,0.00035895416
739,South Asia,process heat cement,2040,0.0005609258227
740,South Asia,process heat cement,2045,0.0007055850949
741,South Asia,process heat cement,2050,0.0009045573888
742,South Asia,process heat cement,2055,0.00106354031498
743,South Asia,process heat cement,2060,0.00118878748951
744,South Asia,process heat cement,2065,0.0012631159765
745,South Asia,process heat cement,2070,0.0013119515467
746,South Asia,process heat cement,2075,0.0013709334151
747,South Asia,process heat cement,2080,0.0014095142337
748,South Asia,process heat cement,2085,0.0014455747219
749,South Asia,process heat cement,2090,0.001472775413
750,South Asia,process heat cement,2095,0.00148839542
751,South Asia,process heat cement,2100,0.0015088946799999999
752,South Asia,transport,2025,0.001425299684
753,South Asia,transport,2030,0.008741837604
754,South Asia,transport,2035,0.027006754977999998
755,South Asia,transport,2040,0.047551902712699996
756,South Asia,transport,2045,0.06614268345600001
757,South Asia,transport,2050,0.08406933072999999
758,South Asia,transport,2055,0.10142522682999999
759,South Asia,transport,2060,0.11913622280000002
760,South Asia,transport,2065,0.1384036957
761,South Asia,transport,2070,0.15984960680000002
762,South Asia,transport,2075,0.1837383319
763,South Asia,transport,2080,0.20851979769999998
764,South Asia,transport,2085,0.23458123940000006
765,South Asia,transport,2090,0.2618246178
766,South Asia,transport,2095,0.28958892740000003
767,South Asia,transport,2100,0.31771566160000003
